APYGARDOS_NR;APYGARDOS_PAVADINIMAS;APYLINKES_NR;APYLINKES_PAVADINIMAS;RINKEJU_SKAICIUS;VISO_DALYVAVO;BALSADEZEJE_GALIOJANTYS;BALSADEZEJE_NEGALIOJANTYS;PASTU_GALIOJANTYS;PASTU_NEGALIOJANTYS;VARDAS;PAVARDE;PARTIJA;BALSU_BALSADEZEJE;BALSU_PASTU;BALSU_VISO;PAPILDOMO_PROTOKOLO_POZYMIS;RKND_V_AR_ISSIKELE_PATS;RPL_UNIKALUS_NUMERIS;SAV
7;Justiniðkiø;303;Justiniðkiø;3837;1343;1178;57;99;9;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;371;23;394;;;57303;Vilniaus miesto savivaldybë
7;Justiniðkiø;304;M. Birþiðkos;3584;1430;1252;88;85;5;PAULIUS;SAUDARGAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;826;70;896;;;57304;Vilniaus miesto savivaldybë
7;Justiniðkiø;304;M. Birþiðkos;3584;1430;1252;88;85;5;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;426;15;441;;;57304;Vilniaus miesto savivaldybë
7;Justiniðkiø;305;Statybininkø;3180;1081;946;56;75;4;PAULIUS;SAUDARGAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;624;50;674;;;57305;Vilniaus miesto savivaldybë
7;Justiniðkiø;305;Statybininkø;3180;1081;946;56;75;4;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;322;25;347;;;57305;Vilniaus miesto savivaldybë
7;Justiniðkiø;306;Sietuvos;3427;1243;1121;57;62;3;PAULIUS;SAUDARGAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;822;56;878;;;57306;Vilniaus miesto savivaldybë
7;Justiniðkiø;306;Sietuvos;3427;1243;1121;57;62;3;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;299;6;305;;;57306;Vilniaus miesto savivaldybë
7;Justiniðkiø;307;Þemynos;4454;1787;1614;72;94;7;PAULIUS;SAUDARGAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;1184;72;1256;;;57307;Vilniaus miesto savivaldybë
7;Justiniðkiø;307;Þemynos;4454;1787;1614;72;94;7;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;430;22;452;;;57307;Vilniaus miesto savivaldybë
7;Justiniðkiø;308;Medeinos;4519;1740;1548;83;106;3;PAULIUS;SAUDARGAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;1199;90;1289;;;57308;Vilniaus miesto savivaldybë
7;Justiniðkiø;308;Medeinos;4519;1740;1548;83;106;3;DANUTA;NARBUT;Lietuvos lenkø rinkimø akcija-Krikðèioniðkø ðeimø sàjunga;349;16;365;;;57308;Vilniaus miesto savivaldybë
8;Karoliniðkiø;310;Papilënø;3143;1389;1255;33;96;5;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;581;53;634;;;57310;Vilniaus miesto savivaldybë
8;Karoliniðkiø;310;Papilënø;3143;1389;1255;33;96;5;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;674;43;717;;;57310;Vilniaus miesto savivaldybë
8;Karoliniðkiø;311;Ásruties;3740;1608;1482;27;96;3;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;734;56;790;;;57311;Vilniaus miesto savivaldybë
8;Karoliniðkiø;311;Ásruties;3740;1608;1482;27;96;3;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;748;40;788;;;57311;Vilniaus miesto savivaldybë
8;Karoliniðkiø;312;Vydûno;2967;1166;1060;35;71;0;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;471;43;514;;;57312;Vilniaus miesto savivaldybë
8;Karoliniðkiø;312;Vydûno;2967;1166;1060;35;71;0;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;589;28;617;;;57312;Vilniaus miesto savivaldybë
8;Karoliniðkiø;313;I. Kanto;3602;1289;1163;21;101;4;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;608;57;665;;;57313;Vilniaus miesto savivaldybë
8;Karoliniðkiø;313;I. Kanto;3602;1289;1163;21;101;4;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;555;44;599;;;57313;Vilniaus miesto savivaldybë
8;Karoliniðkiø;356;L. Asanavièiûtës;2775;1078;966;40;69;3;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;378;24;402;;;57356;Vilniaus miesto savivaldybë
8;Karoliniðkiø;356;L. Asanavièiûtës;2775;1078;966;40;69;3;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;588;45;633;;;57356;Vilniaus miesto savivaldybë
8;Karoliniðkiø;357;V. Druskio;2508;930;835;37;56;2;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;303;32;335;;;57357;Vilniaus miesto savivaldybë
8;Karoliniðkiø;357;V. Druskio;2508;930;835;37;56;2;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;532;24;556;;;57357;Vilniaus miesto savivaldybë
8;Karoliniðkiø;358;R. Jankausko;1934;802;733;24;45;0;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;279;25;304;;;57358;Vilniaus miesto savivaldybë
8;Karoliniðkiø;358;R. Jankausko;1934;802;733;24;45;0;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;454;20;474;;;57358;Vilniaus miesto savivaldybë
8;Karoliniðkiø;359;D. Gerbutavièiaus;2179;880;802;14;62;2;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;338;30;368;;;57359;Vilniaus miesto savivaldybë
8;Karoliniðkiø;359;D. Gerbutavièiaus;2179;880;802;14;62;2;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;464;32;496;;;57359;Vilniaus miesto savivaldybë
8;Karoliniðkiø;360;Sietyno;2425;969;880;34;52;3;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;336;34;370;;;57360;Vilniaus miesto savivaldybë
8;Karoliniðkiø;360;Sietyno;2425;969;880;34;52;3;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;544;18;562;;;57360;Vilniaus miesto savivaldybë
8;Karoliniðkiø;361;A. P. Kavoliuko;2864;1049;958;17;70;4;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;424;40;464;;;57361;Vilniaus miesto savivaldybë
8;Karoliniðkiø;361;A. P. Kavoliuko;2864;1049;958;17;70;4;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;534;30;564;;;57361;Vilniaus miesto savivaldybë
8;Karoliniðkiø;362;V. Vaitkaus;1956;807;740;22;44;1;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;313;24;337;;;57362;Vilniaus miesto savivaldybë
8;Karoliniðkiø;362;V. Vaitkaus;1956;807;740;22;44;1;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;427;20;447;;;57362;Vilniaus miesto savivaldybë
8;Karoliniðkiø;363;A. J. Povilaièio;2236;863;791;22;48;2;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;309;29;338;;;57363;Vilniaus miesto savivaldybë
8;Karoliniðkiø;363;A. J. Povilaièio;2236;863;791;22;48;2;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;482;19;501;;;57363;Vilniaus miesto savivaldybë
8;Karoliniðkiø;364;Laisvës;2690;1132;1037;27;67;1;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;420;30;450;;;57364;Vilniaus miesto savivaldybë
8;Karoliniðkiø;364;Laisvës;2690;1132;1037;27;67;1;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;617;37;654;;;57364;Vilniaus miesto savivaldybë
8;Karoliniðkiø;369;Pilaitës;3693;1599;1457;20;122;0;KÆSTUTIS;MASIULIS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;886;75;961;;;57369;Vilniaus miesto savivaldybë
8;Karoliniðkiø;369;Pilaitës;3693;1599;1457;20;122;0;SAULIUS;SKVERNELIS;Lietuvos valstieèiø ir þaliøjø sàjunga;571;47;618;;;57369;Vilniaus miesto savivaldybë
9;Lazdynø;352;Sausio 13-osios;2920;1152;976;80;93;3;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;569;61;630;;;57352;Vilniaus miesto savivaldybë
9;Lazdynø;352;Sausio 13-osios;2920;1152;976;80;93;3;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;407;32;439;;;57352;Vilniaus miesto savivaldybë
9;Lazdynø;353;Bokðto;3092;1194;1029;61;96;8;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;583;66;649;;;57353;Vilniaus miesto savivaldybë
9;Lazdynø;353;Bokðto;3092;1194;1029;61;96;8;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;446;30;476;;;57353;Vilniaus miesto savivaldybë
9;Lazdynø;401;Vingio;2479;790;647;85;55;3;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;275;28;303;;;57401;Vilniaus miesto savivaldybë
9;Lazdynø;401;Vingio;2479;790;647;85;55;3;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;372;27;399;;;57401;Vilniaus miesto savivaldybë
9;Lazdynø;403;Geleþinio Vilko;2687;766;636;71;55;4;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;265;25;290;;;57403;Vilniaus miesto savivaldybë
9;Lazdynø;403;Geleþinio Vilko;2687;766;636;71;55;4;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;371;30;401;;;57403;Vilniaus miesto savivaldybë
9;Lazdynø;405;Gluosniø;2697;970;808;65;86;11;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;440;41;481;;;57405;Vilniaus miesto savivaldybë
9;Lazdynø;405;Gluosniø;2697;970;808;65;86;11;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;368;45;413;;;57405;Vilniaus miesto savivaldybë
9;Lazdynø;407;Skroblø;3379;985;789;95;89;12;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;412;51;463;;;57407;Vilniaus miesto savivaldybë
9;Lazdynø;407;Skroblø;3379;985;789;95;89;12;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;377;38;415;;;57407;Vilniaus miesto savivaldybë
9;Lazdynø;410;Rieðuto;2514;884;753;58;67;6;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;421;41;462;;;57410;Vilniaus miesto savivaldybë
9;Lazdynø;410;Rieðuto;2514;884;753;58;67;6;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;332;26;358;;;57410;Vilniaus miesto savivaldybë
9;Lazdynø;413;Bukèiø;4101;1782;1618;48;115;1;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;790;68;858;;;57413;Vilniaus miesto savivaldybë
9;Lazdynø;413;Bukèiø;4101;1782;1618;48;115;1;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;828;47;875;;;57413;Vilniaus miesto savivaldybë
9;Lazdynø;414;Akacijø;2534;993;856;72;60;5;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;499;43;542;;;57414;Vilniaus miesto savivaldybë
9;Lazdynø;414;Akacijø;2534;993;856;72;60;5;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;357;17;374;;;57414;Vilniaus miesto savivaldybë
9;Lazdynø;415;Oslo;4012;1521;1306;99;113;3;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;750;64;814;;;57415;Vilniaus miesto savivaldybë
9;Lazdynø;415;Oslo;4012;1521;1306;99;113;3;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;556;49;605;;;57415;Vilniaus miesto savivaldybë
9;Lazdynø;416;Þëruèio;3050;1227;1043;75;106;3;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;623;64;687;;;57416;Vilniaus miesto savivaldybë
9;Lazdynø;416;Þëruèio;3050;1227;1043;75;106;3;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;420;42;462;;;57416;Vilniaus miesto savivaldybë
9;Lazdynø;417;Paparèio;2827;947;832;45;61;9;ALGIS;STRELÈIÛNAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;490;31;521;;;57417;Vilniaus miesto savivaldybë
9;Lazdynø;417;Paparèio;2827;947;832;45;61;9;AUÐRINË;ARMONAITË;Lietuvos Respublikos liberalø sàjûdis;342;30;372;;;57417;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;101;Filaretø;2637;1305;1156;47;95;7;ALGIRDAS;PALECKIS;;210;15;225;;T;57101;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;101;Filaretø;2637;1305;1156;47;95;7;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;946;80;1026;;;57101;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;115;Markuèiø;3402;1107;982;37;87;1;ALGIRDAS;PALECKIS;;328;24;352;;T;57115;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;115;Markuèiø;3402;1107;982;37;87;1;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;654;63;717;;;57115;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;116;Liepkalnio;4141;1337;1193;42;93;9;ALGIRDAS;PALECKIS;;468;28;496;;T;57116;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;116;Liepkalnio;4141;1337;1193;42;93;9;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;725;65;790;;;57116;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;461;Palydovo;2560;958;855;22;76;5;ALGIRDAS;PALECKIS;;361;41;402;;T;57461;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;461;Palydovo;2560;958;855;22;76;5;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;494;35;529;;;57461;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;462;Rugiagëliø;2267;727;630;16;79;2;ALGIRDAS;PALECKIS;;325;37;362;;T;57462;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;462;Rugiagëliø;2267;727;630;16;79;2;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;305;42;347;;;57462;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;463;A. Kojelavièiaus;1487;432;373;8;47;4;ALGIRDAS;PALECKIS;;237;24;261;;T;57463;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;463;A. Kojelavièiaus;1487;432;373;8;47;4;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;136;23;159;;;57463;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;465;Geniø;2399;1178;1087;22;69;0;ALGIRDAS;PALECKIS;;528;19;547;;T;57465;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;465;Geniø;2399;1178;1087;22;69;0;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;559;50;609;;;57465;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;466;Pergalës;2896;1208;1112;24;71;1;ALGIRDAS;PALECKIS;;741;43;784;;T;57466;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;466;Pergalës;2896;1208;1112;24;71;1;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;371;28;399;;;57466;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;467;Darþelio;1919;799;744;10;45;0;ALGIRDAS;PALECKIS;;544;28;572;;T;57467;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;467;Darþelio;1919;799;744;10;45;0;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;200;17;217;;;57467;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;468;Karklënø;2933;1155;1064;29;61;1;ALGIRDAS;PALECKIS;;735;29;764;;T;57468;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;468;Karklënø;2933;1155;1064;29;61;1;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;329;32;361;;;57468;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;469;J. Kolaso;4786;2205;2021;44;136;4;ALGIRDAS;PALECKIS;;477;27;504;;T;57469;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;469;J. Kolaso;4786;2205;2021;44;136;4;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;1544;109;1653;;;57469;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;470;Parko;3773;1515;1403;43;65;4;ALGIRDAS;PALECKIS;;953;39;992;;T;57470;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;470;Parko;3773;1515;1403;43;65;4;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;450;26;476;;;57470;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;471;Pramonës;1391;375;351;8;15;1;ALGIRDAS;PALECKIS;;242;6;248;;T;57471;Vilniaus miesto savivaldybë
10;Naujosios Vilnios;471;Pramonës;1391;375;351;8;15;1;MONIKA;NAVICKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;109;9;118;;;57471;Vilniaus miesto savivaldybë
11;Paneriø;48;Trakø Vokës;2969;1156;1081;7;65;3;LINAS;BALSYS;Lietuvos þaliøjø partija;518;28;546;;;57048;Vilniaus miesto savivaldybë
11;Paneriø;48;Trakø Vokës;2969;1156;1081;7;65;3;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;563;37;600;;;57048;Vilniaus miesto savivaldybë
11;Paneriø;50;Melioratoriø;3364;955;854;22;76;3;LINAS;BALSYS;Lietuvos þaliøjø partija;537;44;581;;;57050;Vilniaus miesto savivaldybë
11;Paneriø;50;Melioratoriø;3364;955;854;22;76;3;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;317;32;349;;;57050;Vilniaus miesto savivaldybë
11;Paneriø;78;Liudvinavo;1984;502;430;22;50;0;LINAS;BALSYS;Lietuvos þaliøjø partija;188;30;218;;;57078;Vilniaus miesto savivaldybë
11;Paneriø;78;Liudvinavo;1984;502;430;22;50;0;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;242;20;262;;;57078;Vilniaus miesto savivaldybë
11;Paneriø;408;Vilkpëdës;1693;472;425;15;30;2;LINAS;BALSYS;Lietuvos þaliøjø partija;250;13;263;;;57408;Vilniaus miesto savivaldybë
11;Paneriø;408;Vilkpëdës;1693;472;425;15;30;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;175;17;192;;;57408;Vilniaus miesto savivaldybë
11;Paneriø;411;Titnago;3819;1131;1051;21;57;2;LINAS;BALSYS;Lietuvos þaliøjø partija;584;30;614;;;57411;Vilniaus miesto savivaldybë
11;Paneriø;411;Titnago;3819;1131;1051;21;57;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;467;27;494;;;57411;Vilniaus miesto savivaldybë
11;Paneriø;412;Aukðtøjø Paneriø;1359;283;234;13;34;2;LINAS;BALSYS;Lietuvos þaliøjø partija;163;24;187;;;57412;Vilniaus miesto savivaldybë
11;Paneriø;412;Aukðtøjø Paneriø;1359;283;234;13;34;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;71;10;81;;;57412;Vilniaus miesto savivaldybë
11;Paneriø;451;Salininkø;2765;707;618;10;76;3;LINAS;BALSYS;Lietuvos þaliøjø partija;336;45;381;;;57451;Vilniaus miesto savivaldybë
11;Paneriø;451;Salininkø;2765;707;618;10;76;3;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;282;31;313;;;57451;Vilniaus miesto savivaldybë
11;Paneriø;452;Lietuviø namø;2527;563;509;18;35;1;LINAS;BALSYS;Lietuvos þaliøjø partija;307;15;322;;;57452;Vilniaus miesto savivaldybë
11;Paneriø;452;Lietuviø namø;2527;563;509;18;35;1;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;202;20;222;;;57452;Vilniaus miesto savivaldybë
11;Paneriø;453;Dzûkø;2747;702;617;23;58;4;LINAS;BALSYS;Lietuvos þaliøjø partija;387;38;425;;;57453;Vilniaus miesto savivaldybë
11;Paneriø;453;Dzûkø;2747;702;617;23;58;4;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;230;20;250;;;57453;Vilniaus miesto savivaldybë
11;Paneriø;454;Kapsø;1357;317;276;9;30;2;LINAS;BALSYS;Lietuvos þaliøjø partija;189;18;207;;;57454;Vilniaus miesto savivaldybë
11;Paneriø;454;Kapsø;1357;317;276;9;30;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;87;12;99;;;57454;Vilniaus miesto savivaldybë
11;Paneriø;455;Dariaus ir Girëno;1386;439;402;10;26;1;LINAS;BALSYS;Lietuvos þaliøjø partija;235;13;248;;;57455;Vilniaus miesto savivaldybë
11;Paneriø;455;Dariaus ir Girëno;1386;439;402;10;26;1;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;167;13;180;;;57455;Vilniaus miesto savivaldybë
11;Paneriø;456;Kaminkelio;2620;701;622;18;60;1;LINAS;BALSYS;Lietuvos þaliøjø partija;358;34;392;;;57456;Vilniaus miesto savivaldybë
11;Paneriø;456;Kaminkelio;2620;701;622;18;60;1;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;264;26;290;;;57456;Vilniaus miesto savivaldybë
11;Paneriø;457;Naujininkø;1610;509;468;18;21;2;LINAS;BALSYS;Lietuvos þaliøjø partija;271;13;284;;;57457;Vilniaus miesto savivaldybë
11;Paneriø;457;Naujininkø;1610;509;468;18;21;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;197;8;205;;;57457;Vilniaus miesto savivaldybë
11;Paneriø;458;Broliø;2082;547;461;13;70;3;LINAS;BALSYS;Lietuvos þaliøjø partija;302;30;332;;;57458;Vilniaus miesto savivaldybë
11;Paneriø;458;Broliø;2082;547;461;13;70;3;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;159;40;199;;;57458;Vilniaus miesto savivaldybë
11;Paneriø;459;Gimnazijos;1859;502;451;15;34;2;LINAS;BALSYS;Lietuvos þaliøjø partija;264;15;279;;;57459;Vilniaus miesto savivaldybë
11;Paneriø;459;Gimnazijos;1859;502;451;15;34;2;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;187;19;206;;;57459;Vilniaus miesto savivaldybë
11;Paneriø;460;Kirtimø;1469;325;247;9;64;5;LINAS;BALSYS;Lietuvos þaliøjø partija;145;31;176;;;57460;Vilniaus miesto savivaldybë
11;Paneriø;460;Kirtimø;1469;325;247;9;64;5;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;102;33;135;;;57460;Vilniaus miesto savivaldybë
11;Paneriø;464;Uþusienio;954;279;235;5;36;3;LINAS;BALSYS;Lietuvos þaliøjø partija;149;23;172;;;57464;Vilniaus miesto savivaldybë
11;Paneriø;464;Uþusienio;954;279;235;5;36;3;AISTË;GEDVILIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;86;13;99;;;57464;Vilniaus miesto savivaldybë
12;Verkiø;23;Visoriø;3605;1728;1544;77;102;5;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;590;36;626;;;57023;Vilniaus miesto savivaldybë
12;Verkiø;23;Visoriø;3605;1728;1544;77;102;5;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;954;66;1020;;;57023;Vilniaus miesto savivaldybë
12;Verkiø;24;Muitininkø;2996;1494;1333;58;100;3;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;496;41;537;;;57024;Vilniaus miesto savivaldybë
12;Verkiø;24;Muitininkø;2996;1494;1333;58;100;3;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;837;59;896;;;57024;Vilniaus miesto savivaldybë
12;Verkiø;53;A. Krutulio;3427;1427;1210;95;109;13;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;415;37;452;;;57053;Vilniaus miesto savivaldybë
12;Verkiø;53;A. Krutulio;3427;1427;1210;95;109;13;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;795;72;867;;;57053;Vilniaus miesto savivaldybë
12;Verkiø;55;Didlaukio;3952;1443;1174;147;114;8;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;466;49;515;;;57055;Vilniaus miesto savivaldybë
12;Verkiø;55;Didlaukio;3952;1443;1174;147;114;8;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;708;65;773;;;57055;Vilniaus miesto savivaldybë
12;Verkiø;202;Mokyklos;4284;1908;1625;111;163;9;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;580;54;634;;;57202;Vilniaus miesto savivaldybë
12;Verkiø;202;Mokyklos;4284;1908;1625;111;163;9;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;1045;109;1154;;;57202;Vilniaus miesto savivaldybë
12;Verkiø;203;Baltupiø;3856;1470;1224;127;115;4;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;495;39;534;;;57203;Vilniaus miesto savivaldybë
12;Verkiø;203;Baltupiø;3856;1470;1224;127;115;4;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;729;76;805;;;57203;Vilniaus miesto savivaldybë
12;Verkiø;206;Jovaro;3703;1260;1019;147;83;11;GINTARAS;STEPONAVIÈIUS;Lietuvos Respublikos liberalø sàjûdis;402;35;437;;;57206;Vilniaus miesto savivaldybë
12;Verkiø;206;Jovaro;3703;1260;1019;147;83;11;DAINIUS;KREIVYS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;617;48;665;;;57206;Vilniaus miesto savivaldybë
